Text_name;sentence;TAM;Origin;Word_length;Transitivity
CMCTPARS-M3;315.C1.1148;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;315.C1.1149;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;315.C1.1150;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;315.C2.1153;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;315.C2.1154;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;315.C2.1155;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;315.C2.1155;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;315.C2.1157;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;315.C2.1158;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;315.C2.1159;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;315.C2.1160;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;315.C2.1160;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;315.C2.1160;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;315.C2.1160;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;315.C2.1163;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;315.C2.1164;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;315.C2.1164;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;315.C2.1165;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;315.C2.1165;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;315.C2.1165;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;316.C1.1167;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;316.C1.1171;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;316.C1.1172;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;316.C1.1175;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;316.C1.1176;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;316.C1.1177;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;316.C1.1178;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;316.C1.1178;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;316.C1.1179;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;316.C1.1180;%spl_present;%germanic;2%;%intransitive
CMCTPARS-M3;316.C1.1180;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;316.C1.1181;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;316.C1.1181;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;316.C1.1182;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;316.C1.1182;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;316.C2.1184;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;316.C2.1184;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;316.C2.1186;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;316.C2.1187;%spl_present;%romance;3%;%prep_intransitive
CMCTPARS-M3;316.C2.1187;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;316.C2.1191;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;316.C2.1191;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;316.C2.1192;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;316.C2.1195;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;316.C2.1195;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;316.C2.1195;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;316.C2.1195;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;316.C2.1196;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;316.C2.1198;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;316.C2.1199;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;316.C2.1200;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;316.C2.1200;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;316.C2.1202;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;316.C2.1203;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;316.C2.1203;%spl_present;%germanic;%1half;%transitive
CMCTPARS-M3;316.C2.1203;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;316.C2.1204;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;316.C2.1205;%spl_present;%germanic;2%;%transitive
CMCTPARS-M3;316.C2.1206;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;316.C2.1206;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;317.C1.1207;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;317.C1.1208;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;317.C1.1208;%spl_present;%germanic;2%;%prep_intransitive
CMCTPARS-M3;317.C1.1209;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;317.C1.1210;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;317.C1.1211;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;317.C1.1212;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;317.C1.1213;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;317.C1.1214;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;317.C1.1215;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;317.C1.1219;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;317.C1.1220;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;317.C1.1220;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;317.C1.1222;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;317.C1.1222;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;317.C1.1222;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;317.C1.1223;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;317.C1.1223;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;317.C1.1223;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;317.C1.1223;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;317.C1.1223;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;317.C1.1223;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;317.C1.1223;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;317.C1.1227;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;317.C2.1228;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;317.C2.1229;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;317.C2.1238;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;317.C2.1238;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;317.C2.1240;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;317.C2.1244;%spl_present;%germanic;%2half;%transitive
CMCTPARS-M3;317.C2.1250;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;317.C2.1251;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;317.C2.1251;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;317.C2.1252;%spl_present;%romance;2%;%prep_intransitive
CMCTPARS-M3;317.C2.1256;%spl_present;%germanic;%1half;%transitive
CMCTPARS-M3;318.C1.1258;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C1.1258;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C1.1258;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;318.C1.1259;%spl_present;%germanic;2%;%transitive
CMCTPARS-M3;318.C1.1260;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;318.C1.1262;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C1.1263;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C1.1264;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C1.1267;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C1.1269;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C1.1269;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C1.1270;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C1.1272;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C1.1273;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C1.1275;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;318.C1.1276;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;318.C1.1277;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C1.1278;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;318.C1.1280;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C1.1280;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C1.1280;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C1.1281;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C1.1283;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;318.C2.1284;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C2.1287;%spl_present;%romance;1%;%prep_intransitive
CMCTPARS-M3;318.C2.1287;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;318.C2.1288;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C2.1289;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;318.C2.1289;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C2.1290;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C2.1291;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C2.1291;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C2.1292;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;318.C2.1293;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C2.1293;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;318.C2.1293;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;318.C2.1294;%spl_present;%germanic;2%;%transitive
CMCTPARS-M3;318.C2.1294;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;318.C2.1297;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C2.1297;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;318.C2.1297;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C2.1297;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C2.1297;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C2.1297;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;318.C2.1299;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;318.C2.1301;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;318.C2.1301;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;318.C2.1302;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;318.C2.1302;%spl_present;%romance;3%;%transitive
CMCTPARS-M3;319.C1.1306;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;319.C1.1308;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;319.C1.1309;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;319.C1.1310;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;319.C1.1310;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;319.C1.1310;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;319.C1.1311;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;319.C1.1312;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;319.C1.1313;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;319.C1.1314;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;319.C1.1314;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;319.C1.1314;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;319.C1.1318;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;319.C1.1318;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;319.C1.1318;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;319.C1.1318;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;319.C1.1319;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;319.C1.1319;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;319.C1.1321;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;319.C1.1321;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;319.C1.1321;%spl_present;%romance;3%;%transitive
CMCTPARS-M3;319.C1.1322;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;319.C1.1323;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;319.C2.1324;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;319.C2.1324;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;319.C2.1325;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;319.C2.1327;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;319.C2.1328;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;319.C2.1329;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;319.C2.1330;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;319.C2.1332;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;319.C2.1332;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;319.C2.1333;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;319.C2.1333;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;319.C2.1334;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;319.C2.1334;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;319.C2.1335;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;319.C2.1335;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;319.C2.1336;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;319.C2.1336;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;319.C2.1336;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;319.C2.1336;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;319.C2.1337;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;319.C2.1337;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;319.C2.1339;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;319.C2.1340;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;319.C2.1341;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;319.C2.1344;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;320.C1.1345;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;320.C1.1345;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;320.C1.1346;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;320.C1.1348;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;320.C1.1348;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;320.C1.1348;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;320.C1.1350;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;320.C1.1350;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;320.C1.1351;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;320.C1.1352;%spl_present;%germanic;%1half;%transitive
CMCTPARS-M3;320.C1.1353;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;320.C1.1354;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;320.C1.1355;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;320.C1.1357;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;320.C1.1357;%spl_present;%romance;2%;%prep_intransitive
CMCTPARS-M3;320.C1.1358;%spl_present;%germanic;2%;%transitive
CMCTPARS-M3;320.C1.1359;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;320.C1.1359;%spl_present;%romance;2%;%prep_intransitive
CMCTPARS-M3;320.C1.1359;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;320.C1.1360;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;320.C1.1361;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;320.C1.1362;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;320.C1.1363;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;320.C1.1365;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;320.C1.1366;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;320.C1.1366;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;320.C1.1366;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;320.C2.1367;%spl_present;%germanic;%1half;%intransitive
CMCTPARS-M3;320.C2.1368;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;320.C2.1370;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;320.C2.1370;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;320.C2.1370;%spl_present;%romance;%2half;%transitive
CMCTPARS-M3;320.C2.1371;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;320.C2.1373;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;320.C2.1374;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;320.C2.1375;%spl_present;%romance;3%;%prep_intransitive
CMCTPARS-M3;320.C2.1375;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;320.C2.1376;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;320.C2.1376;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;320.C2.1377;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;320.C2.1377;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;320.C2.1378;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;320.C2.1379;%spl_present;%germanic;%1half;%transitive
CMCTPARS-M3;320.C2.1385;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;320.C2.1386;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;320.C2.1386;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;320.C2.1386;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;320.C2.1387;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;320.C2.1388;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;320.C2.1388;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;321.C1.1389;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;321.C1.1389;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;321.C1.1389;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;321.C1.1390;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;321.C1.1394;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;321.C1.1395;%spl_present;%romance;3%;%transitive
CMCTPARS-M3;321.C1.1396;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;321.C1.1397;%spl_present;%romance;1%;%transitive
CMCTPARS-M3;321.C1.1398;%spl_present;%germanic;%1half;%intransitive
CMCTPARS-M3;321.C1.1399;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;321.C1.1402;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;321.C1.1411;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;321.C1.1411;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;321.C1.1414;%spl_present;%germanic;%1half;%transitive
CMCTPARS-M3;321.C1.1414;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;321.C2.1427;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;321.C2.1427;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;321.C2.1427;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;321.C2.1427;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;321.C2.1434;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;321.C2.1438;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;321.C2.1439;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;321.C2.1441;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;321.C2.1442;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;321.C2.1443;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;321.C2.1444;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;321.C2.1445;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;321.C2.1446;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;322.C1.1447;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;322.C1.1448;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;322.C1.1448;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;322.C1.1449;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;322.C1.1451;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;322.C1.1452;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;322.C1.1454;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;322.C1.1455;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;322.C1.1456;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;322.C1.1456;%spl_present;%germanic;2%;%intransitive
CMCTPARS-M3;322.C1.1457;%spl_present;%romance;%2half;%transitive
CMCTPARS-M3;322.C1.1458;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;322.C1.1458;%spl_present;%germanic;2%;%transitive
CMCTPARS-M3;322.C1.1459;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;322.C1.1460;%spl_present;%germanic;2%;%intransitive
CMCTPARS-M3;322.C1.1460;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;322.C1.1461;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;322.C1.1462;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;322.C1.1463;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;322.C1.1464;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;322.C1.1465;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;322.C1.1468;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;322.C1.1468;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;322.C1.1469;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;322.C1.1470;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;322.C2.1472;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;322.C2.1472;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;322.C2.1473;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;322.C2.1473;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;322.C2.1474;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;322.C2.1474;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;322.C2.1475;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;322.C2.1482;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;322.C2.1482;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;322.C2.1483;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;322.C2.1483;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;322.C2.1484;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;322.C2.1484;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;322.C2.1485;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;322.C2.1485;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;322.C2.1485;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;322.C2.1485;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;322.C2.1486;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;323.C1.1487;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;323.C1.1492;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;323.C1.1493;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;323.C1.1494;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;323.C1.1494;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;323.C1.1495;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;323.C1.1496;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;323.C1.1497;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;323.C1.1500;%spl_present;%germanic;2%;%intransitive
CMCTPARS-M3;323.C1.1501;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;323.C1.1501;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;323.C1.1501;%spl_present;%germanic;2%;%transitive
CMCTPARS-M3;323.C1.1501;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;323.C1.1502;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;323.C1.1503;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;323.C1.1503;%spl_present;%romance;2%;%transitive
CMCTPARS-M3;323.C1.1505;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;323.C2.1508;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;323.C2.1509;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;323.C2.1510;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;323.C2.1511;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;323.C2.1511;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;323.C2.1511;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;323.C2.1515;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;323.C2.1516;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;323.C2.1517;%spl_present;%romance;2%;%prep_intransitive
CMCTPARS-M3;323.C2.1518;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;323.C2.1518;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;323.C2.1521;%spl_present;%germanic;1%;%intransitive
CMCTPARS-M3;323.C2.1522;%spl_present;%germanic;1%;%transitive
CMCTPARS-M3;323.C2.1523;%spl_present;%germanic;1%;%prep_intransitive
CMCTPARS-M3;323.C2.1524;%spl_present;%germanic;2%;%transitive
